3945	"Cuxton"	51.3743	0.45688
3946	"Cuxwold"	53.49322	-0.23449
3947	"Cwm"	53.28333	-3.4
3948	"Cwm"	51.74	-3.18028
3949	"Cwm-coy"	52.05	-4.48333
3950	"Cwm-du"	51.9	-3.18333
3951	"Cwm-pengraig"	52	-4.4
3952	"Cwm-y-glo"	53.13333	-4.16667
3953	"Cwmafan"	51.6	-3.75
3954	"Cwmaman"	51.68894	-3.43976
3955	"Cwmann"	52.10262	-4.06341
3956	"Cwmavon"	51.76667	-3.08333
3957	"Cwmbach"	51.90417	-4.54139
3958	"Cwmbach"	51.70556	-3.40944
3959	"Cwmbran"	51.65446	-3.02281
3960	"Cwmbwrla"	51.63714	-3.96085
3961	"Cwmcarn"	51.63616	-3.13038
3962	"Cwmcarvan"	51.76418	-2.7588
3963	"Cwmdare"	51.72056	-3.47278
3964	"Cwmduad"	51.95509	-4.36435
3965	"Cwmfelin Boeth"	51.83306	-4.61889
3966	"Cwmfelin Mynach"	51.89389	-4.57556
3967	"Cwmffrwd"	51.82933	-4.2879
3968	"Cwmisfael"	51.82028	-4.18917
3969	"Cwmorgan"	51.98639	-4.48694
3970	"Cwmparc"	51.65438	-3.51686
3971	"Cwmyoy"	51.90345	-3.02031
3972	"Cwrt-newydd"	52.10856	-4.20724
3973	"Cyffic"	51.78662	-4.61112
3974	"Cyffylliog"	53.10859	-3.40615
3975	"Cymmer"	51.64861	-3.65361
3976	"Cynghordy"	52.04427	-3.74035
3977	"Cynheidre"	51.74361	-4.1875
3978	"Cynwyd"	52.9594	-3.40651
3979	"Cynwyl Elfed"	51.92254	-4.36739
3980	"Dacre"	54.62974	-2.841
3981	"Dacre"	54.05	-1.71667
3982	"Dadlington"	52.57872	-1.40545
3983	"Dagenham"	51.55	0.16667
3984	"Daggons"	50.91224	-1.85842
3985	"Daglingworth"	51.7451	-2.01099
3986	"Dail"	56.5	-5.15
3987	"Dailly"	55.27638	-4.72361
3988	"Dairsie"	56.34622	-2.94807
3989	"Dalavich"	56.26324	-5.27997
3990	"Dalbeattie"	54.93278	-3.82271
3991	"Dalbeg"	57.18333	-4.23333
3992	"Dalblair"	55.44794	-4.14364
3993	"Dalby"	54.13333	-1.03333
3994	"Dalchreichart"	57.2	-4.8
3995	"Dalclathick"	56.31667	-4.06667
3996	"Dalcross"	57.53333	-4.05
3997	"Dale"	51.70917	-5.17333
3998	"Dale Abbey"	52.94447	-1.35199
3999	"Dalebeg"	58.33333	-6.76667
4000	"Dalelia"	56.76667	-5.7
4001	"Dalginross"	56.37055	-3.98276
4002	"Dalham"	52.22617	0.52048
4003	"Daliburgh"	57.16667	-7.4
4004	"Daljarrock"	55.15	-4.83333
4005	"Dalkeith"	55.89341	-3.06381
4006	"Dall"	56.67971	-4.29702
4007	"Dallas"	57.55271	-3.46798
4008	"Dalleagles"	55.36894	-4.24838
4009	"Dallington"	52.23333	-0.91667
4010	"Dallington"	50.94704	0.35787
4011	"Dalmally"	56.40223	-4.9778
4012	"Dalmellington"	55.32316	-4.39718
4013	"Dalmeny"	55.98139	-3.37426
4014	"Dalmigavie"	57.23333	-4.1
4015	"Dalmuir"	55.91089	-4.42918
4016	"Dalnahaitnach"	57.25	-3.9
4017	"Dalness"	56.61667	-4.98333
4018	"Dalroy"	57.46667	-4.05
4019	"Dalry"	55.68333	-4.71667
4020	"Dalry"	55.1	-4.16667
4021	"Dalrymple"	55.39757	-4.59169
4022	"Dalserf"	55.73333	-3.91667
4023	"Dalsetter"	60.66667	-1.08333
4024	"Dalston"	54.84207	-2.98459
4025	"Dalswinton"	55.15113	-3.66945
4026	"Dalton"	55.05	-3.38333
4027	"Dalton"	55.04283	-1.82862
4028	"Dalton"	54.18333	-1.35
4029	"Dalton"	54.47054	-1.82596
4030	"Dalton in Furness"	54.15	-3.16667
4031	"Dalton le Dale"	54.81667	-1.36667
4032	"Dalton Piercy"	54.67373	-1.28076
4033	"Dalton upon Tees"	54.46435	-1.54118
4034	"Dalwhinnie"	56.93466	-4.24173
4035	"Dalwood"	50.79661	-3.07129
4036	"Dalziel"	55.78333	-3.96667
4037	"Damerham"	50.94514	-1.85021
4038	"Danbury"	51.71645	0.58245
4039	"Danby"	54.46606	-0.91073
4040	"Danby Wiske"	54.38179	-1.48264
4041	"Dandderwen"	51.91222	-4.725
4042	"Danderhall"	55.91434	-3.11062
4043	"Darcy Lever"	53.56878	-2.40151
4044	"Darenth"	51.42137	0.25784
4045	"Daresbury"	53.34184	-2.635
4046	"Darfield"	53.5339	-1.37595
4047	"Darkley"	54.21667	-6.68333
4048	"Darlaston"	52.56667	-2.03333
4049	"Darley"	54.03333	-1.7
4050	"Darley Abbey"	52.94257	-1.47943
4051	"Darlington"	54.52429	-1.55039
4052	"Darlton"	53.25386	-0.84118
4053	"Darnick"	55.60027	-2.74444
4054	"Darowen"	52.60125	-3.7288
4055	"Darrington"	53.67566	-1.26901
4056	"Darsham"	52.27506	1.54281
4057	"Dartford"	51.44352	0.21964
4058	"Dartington"	50.45067	-3.70842
4059	"Dartmouth"	50.3522	-3.5794
4060	"Darton"	53.58705	-1.52676
4061	"Darvel"	55.60976	-4.28142
4062	"Darwen"	53.69803	-2.46494
4063	"Datchet"	51.4839	-0.57893
4064	"Datchworth"	51.85126	-0.15956
4065	"Davenham"	53.23341	-2.51037
4066	"Daventry"	52.25688	-1.16066
4067	"Davidsons Mains"	55.96568	-3.2674
4068	"Davidstow"	50.65571	-4.61599
4069	"Davington"	55.3	-3.2
4070	"Daviot"	57.33333	-2.41667
4071	"Daviot"	57.42527	-4.13343
4072	"Davyhulme"	53.45746	-2.35785
4073	"Dawesgreen"	51.2113	-0.25772
4074	"Dawley"	52.66486	-2.46738
4075	"Dawlish"	50.58118	-3.46644
4076	"Deal"	51.22322	1.40432
4077	"Dean"	54.62149	-3.43168
4078	"Dean"	50.46667	-3.78333
4079	"Dean Prior"	50.45747	-3.79077
4080	"Deanshanger"	52.04996	-0.88663
4081	"Deanshaugh"	56.53333	-3.75
4082	"Dearg Phort"	56.35	-6.36667
4083	"Dearham"	54.71175	-3.44364
4084	"Debach"	52.14083	1.27854
4085	"Debden"	51.97743	0.26466
4086	"Debenham"	52.22422	1.18172
4087	"Deddington"	51.9806	-1.32055
4088	"Dedham"	51.95892	0.99336
4089	"Deene"	52.52441	-0.60355
4090	"Deenethorpe"	52.52418	-0.59049
4091	"Deepcar"	53.4784	-1.56993
4092	"Deepcut"	51.30433	-0.70776
4093	"Deepdale"	54.2	-2.16667
4094	"Deepdale"	52.12566	-0.23713
4095	"Deeping Saint James"	52.6717	-0.28908
4096	"Deeping Saint Nicholas"	52.72371	-0.20737
4097	"Deerhurst"	51.96659	-2.18988
4098	"Defford"	52.087	-2.12167
4099	"Deganwy"	53.30446	-3.82735
4100	"Deighton"	53.9	-1.05
4101	"Delabole"	50.62347	-4.7319
4102	"Delamere"	53.21579	-2.65812
4103	"Dell"	58.46667	-6.3
4104	"Delnabo"	57.21667	-3.38333
4105	"Delph"	53.56667	-2.01667
4106	"Delph"	52.46667	-2.11667
4107	"Delvine"	56.54586	-3.42962
4108	"Denbigh"	53.18333	-3.41667
4109	"Denbury"	50.50768	-3.66065
4110	"Denby"	53.01394	-1.41004
4111	"Denby Dale"	53.57228	-1.65895
4112	"Denchworth"	51.62385	-1.4509
4113	"Denford"	52.3783	-0.54399
4114	"Dengie"	51.68618	0.87316
4115	"Denham"	52.3	1.21667
4116	"Denham"	52.22528	0.56811
4117	"Denham"	51.56667	-0.5
4118	"Denholm"	55.45699	-2.68497
4119	"Denholme"	53.80189	-1.89503
4120	"Denmead"	50.90395	-1.06744
4121	"Denmore"	57.18333	-2.1
4122	"Dennington"	52.25471	1.34153
4123	"Dennington"	51.05	-3.96667
4124	"Denny"	56.0235	-3.90812
4125	"Dens"	57.48333	-1.86667
4126	"Densole"	51.12981	1.15837
4127	"Denston"	52.14592	0.57129
4128	"Denstone"	52.96334	-1.85236
4129	"Dent"	54.27775	-2.45476
4130	"Denton"	53.93333	-1.78333
4131	"Denton"	53.45678	-2.11822
4132	"Denton"	52.88353	-0.71222
4133	"Denton"	52.21379	-0.77664
4134	"Denton"	51.18354	1.16103
4135	"Denton"	50.80187	0.06025
4136	"Denton"	54.56667	-1.66667
4137	"Denver"	52.58816	0.38107
4138	"Depden"	52.18088	0.60562
4139	"Deptford"	51.48333	-0.03333
4140	"Deptford"	51.15	-1.98333
4141	"Derby"	52.92277	-1.47663
4142	"Deri"	51.70812	-3.26312
4143	"Derraid"	57.36667	-3.6
4144	"Derrington"	52.80087	-2.16268
4145	"Derry"	54.9981	-7.30934
4146	"Derryboy"	54.43333	-5.71667
4147	"Derrygonnelly"	54.43333	-7.8
4148	"Derrykeighan"	55.14141	-6.49086
4149	"Derrylin"	54.18333	-7.56667
4150	"Derrymacash"	54.46667	-6.38333
4151	"Derryork"	54.95	-6.88333
4152	"Derrytrasna"	54.5	-6.46667
4153	"Dersingham"	52.84549	0.50339
4154	"Dervaig"	56.58999	-6.1878
4155	"Dervock"	55.11667	-6.46667
4156	"Derwen"	53.03333	-3.4
4157	"Derwent"	53.40015	-1.74325
4158	"Derwent Haugh"	54.96201	-1.67622
4159	"Derwydd"	51.84106	-4.01571
4160	"Desborough"	52.44183	-0.82126
4161	"Desertmartin"	54.76667	-6.68333
4162	"Desford"	52.62598	-1.29395
4163	"Detchant"	55.62219	-1.86278
4164	"Detling"	51.29506	0.57031
4165	"Devils Bridge"	52.37497	-3.8562
4166	"Devizes"	51.35084	-1.99421
4167	"Devonport"	50.37807	-4.17534
4168	"Devoran"	50.21142	-5.09271
4169	"Devynock"	51.93333	-3.56667
4170	"Dewlish"	50.78302	-2.32095
4171	"Dewsbury"	53.69076	-1.62907
4172	"Deysbrook"	53.43333	-2.88333
4173	"Diabaig"	57.57894	-5.68733
4174	"Dibden"	50.86664	-1.43929
4175	"Dibidil"	56.95242	-6.28658
4176	"Dickleburgh"	52.3965	1.18498
4177	"Didcot"	51.60928	-1.24214
4178	"Diddington"	52.27688	-0.25839
4179	"Diddlebury"	52.46583	-2.73249
4180	"Didlington"	52.53333	0.63333
4181	"Didmarton"	51.58472	-2.26111
4182	"Didsbury"	53.41698	-2.23145
4183	"Digby"	53.07969	-0.39225
4184	"Diggle"	53.56744	-1.99723
4185	"Digswell"	51.82342	-0.19166
4186	"Dihewid"	52.18333	-4.21667
4187	"Dilham"	52.77311	1.45567
4188	"Dilhorne"	52.98999	-2.04045
4189	"Dilton Marsh"	51.24776	-2.21834
4190	"Dilwyn"	52.18597	-2.85608
4191	"Dimlington"	53.66667	0.11667
4192	"Dinas"	53.1024	-4.27634
4193	"Dinas"	52.01667	-4.9
4194	"Dinas"	51.61667	-3.6
4195	"Dinas"	51.94278	-4.51278
4196	"Dinas Mawddwy"	52.71949	-3.69252
4197	"Dinas Powys"	51.43486	-3.21398
4198	"Dingestow"	51.78809	-2.78675
4199	"Dingle"	53.37908	-2.96029
4200	"Dingwall"	57.59531	-4.42721
4201	"Dinmore"	52.15	-2.75
4202	"Dinnet"	57.07667	-2.89303
4203	"Dinnington"	53.36667	-1.2
4204	"Dinnington"	55.05428	-1.67542
4205	"Dinorben"	53.25	-3.55
4206	"Dinorwic"	53.13379	-4.11528
4207	"Dinton"	51.78982	-0.89401
4208	"Dinton"	51.08333	-1.98333
4209	"Dinwoodie Mains"	55.2	-3.4
4210	"Dippin"	55.45	-5.08333
4211	"Diptford"	50.397	-3.7901
4212	"Dipton"	54.88333	-1.75
4213	"Dirleton"	56.04565	-2.78141
4214	"Discoed"	52.27702	-3.06112
4215	"Diseworth"	52.81635	-1.33106
4216	"Dishforth"	54.15236	-1.41664
4217	"Disley"	53.35865	-2.03848
4218	"Diss"	52.37675	1.1091
4219	"Distington"	54.59733	-3.5388
4220	"Ditcheat"	51.12394	-2.53678
4221	"Ditchingham"	52.46729	1.4437
4222	"Ditchling"	50.921	-0.11536
4223	"Dittisham"	50.38417	-3.60412
4224	"Ditton Priors"	52.49912	-2.57754
4225	"Doagh"	54.75	-6.08333
4226	"Dobwalls"	50.45768	-4.51735
4227	"Docking"	52.90103	0.62553
4228	"Docklow"	52.21394	-2.63813
4229	"Dockray"	54.58569	-2.94331
4230	"Doddenham"	52.20395	-2.38187
4231	"Doddington"	53.21667	-0.65
4232	"Doddington"	52.49671	0.06017
4233	"Doddington"	51.28138	0.77226
4234	"Doddington"	55.56667	-2
4235	"Doddiscombsleigh"	50.66782	-3.62128
4236	"Dodford"	52.24026	-1.10099
4237	"Dodington"	51.15861	-3.18472
4238	"Dodleston"	53.14466	-2.95571
4239	"Dodworth"	53.54306	-1.52779
4240	"Dogdyke"	53.08262	-0.19385
4241	"Dolanog"	52.70476	-3.38496
4242	"Dolau"	52.28333	-3.43333
4243	"Dolau"	52.28333	-3.26667
4244	"Dolbenmaen"	52.96436	-4.22753
4245	"Doleberrow"	51.32789	-2.79714
4246	"Dolgarrog"	53.18959	-3.84341
4247	"Dolgellau"	52.7432	-3.88508
4248	"Dolgran"	51.98486	-4.28548
4249	"Dollar"	56.16245	-3.67135
4250	"Dollis Hill"	51.56494	-0.23118
4251	"Dolphinton"	55.70626	-3.42445
4252	"Dolton"	50.89169	-4.03066
4253	"Dolwyddelan"	53.05393	-3.88865
4254	"Domewood"	51.1443	-0.08205
4255	"Donagh"	54.21667	-7.38333
4256	"Donaghadee"	54.63333	-5.53333
4257	"Donaghcloney"	54.41853	-6.25843
4258	"Donaghey"	54.58333	-6.73333
4259	"Donaghmore"	54.53124	-6.8117
4260	"Doncaster"	53.52327	-1.13691
4261	"Donhead Saint Andrew"	51.02083	-2.12056
4262	"Donhead Saint Mary"	51.01778	-2.135
4263	"Donibristle"	56.06667	-3.35
4264	"Donington"	52.90461	-0.20505
4265	"Donington le Heath"	52.70786	-1.37844
4266	"Donington on Bain"	53.32951	-0.14687
4267	"Donisthorpe"	52.72401	-1.538
4268	"Donnington"	50.81201	-0.78827
4269	"Donnington"	51.95135	-1.72142
4270	"Donnington"	51.41628	-1.33038
4271	"Donnington"	52	-2.41667
4272	"Donyatt"	50.92156	-2.94206
4273	"Dooish"	54.58333	-7.48333
4274	"Dorchester"	51.6446	-1.16652
4275	"Dorchester"	50.71667	-2.43333
4276	"Dorchester on Thames"	51.64714	-1.16749
4277	"Dore"	53.3269	-1.54033
4278	"Dores"	57.38136	-4.33282
4279	"Dorking"	51.2329	-0.32942
4280	"Dormans Land"	51.16024	0.00618
4281	"Dorney"	51.50308	-0.6621
4282	"Dorney Reach"	51.50505	-0.68248
4283	"Dornie"	57.27603	-5.51411
4284	"Dornoch"	57.8805	-4.02879
4285	"Dornock"	54.98333	-3.2
4286	"Dorrery"	58.46667	-3.61667
4287	"Dorridge"	52.37259	-1.75318
4288	"Dorrington"	53.06667	-0.38333
4289	"Dorrington"	52.61667	-2.78333
4290	"Dorstone"	52.06667	-3
4291	"Dorton"	51.8227	-1.01353
4292	"Doublebois"	50.45634	-4.53809
4293	"Dougarie"	55.58333	-5.36667
4294	"Douglas"	55.55	-3.85
4295	"Douglas Bridge"	54.75	-7.41667
4296	"Douglas Water"	55.60932	-3.78761
4297	"Doularg"	55.2	-4.73333
4298	"Dounby"	59.06845	-3.23135
4299	"Doune"	56.18995	-4.05288
4300	"Dounreay"	58.56667	-3.73333
4301	"Dousland"	50.50009	-4.06324
4302	"Dove Holes"	53.29828	-1.88775
4303	"Dover"	51.13333	1.3
4304	"Dovercourt"	51.93649	1.27831
4305	"Doverdale"	52.29348	-2.20552
4306	"Doveridge"	52.90526	-1.8248
4307	"Dowally"	56.6	-3.61667
4308	"Dowdeswell"	51.86667	-2
4309	"Dowlais"	51.76087	-3.35615
4310	"Dowlish Wake"	50.90954	-2.8895
4311	"Down Ampney"	51.67339	-1.85664
4312	"Down Hatherley"	51.90177	-2.19922
4313	"Downe"	51.33592	0.0539
4314	"Downend"	50.68678	-1.24695
4315	"Downham"	52.43179	0.23861
4316	"Downham Market"	52.60289	0.37899
4317	"Downhead"	51.21139	-2.44389
4318	"Downholme"	54.37656	-1.82648
4319	"Downies"	57.04691	-2.12755
4320	"Downpatrick"	54.32633	-5.70345
4321	"Downside"	51.31173	-0.40924
4322	"Downton"	52.36667	-2.83333
4323	"Downton"	51	-1.73333
4324	"Dowsby"	52.8498	-0.34824
4325	"Doynton"	51.46595	-2.40268
4326	"Drakelowe"	52.76667	-1.63333
4327	"Drakewalls"	50.51571	-4.22141
4328	"Draperstown"	54.8	-6.76667
4329	"Draughton"	53.96667	-1.95
4330	"Draughton"	52.36667	-0.86667
4331	"Drax"	53.7284	-0.98087
4332	"Draycot Foliat"	51.49831	-1.74079
4333	"Draycott"	52.89648	-1.34205
4334	"Draycott"	52.13333	-2.21667
4335	"Draycott"	51.25615	-2.75116
4336	"Draycott in the Moors"	52.95766	-2.02663
4337	"Drayton"	52.91667	-0.15
4338	"Drayton"	52.66667	1.21667
4339	"Drayton"	52.07244	-1.37509
4340	"Drayton"	51.64455	-1.31287
4341	"Drayton"	51.01917	-2.85194
4342	"Drayton Bassett"	52.6	-1.71667
4343	"Drayton Parslow"	51.94934	-0.78046
4344	"Drayton Saint Leonard"	51.66281	-1.13674
4345	"Dreen"	54.85	-7.05
4346	"Drefach"	51.79639	-4.13417
4347	"Dreghorn"	55.6	-4.61667
4348	"Drem"	56.00556	-2.78766
4349	"Drewsteignton"	50.70377	-3.79219
4350	"Driffield"	54.00489	-0.43872
4351	"Drigg"	54.37761	-3.44282
4352	"Drighlington"	53.75592	-1.66443
4353	"Drimfern"	56.28333	-5.1
4354	"Drimnin"	56.61326	-5.98476
4355	"Droitwich"	52.26667	-2.15
4356	"Dromara"	54.36667	-6.01667
4357	"Dromore"	54.51667	-7.46667
4358	"Dromore"	54.41667	-6.15
4359	"Dron"	56.31667	-3.38333
4360	"Dronfield"	53.30221	-1.47507
4361	"Dronley"	56.5	-3.06667
4362	"Droxford"	50.96059	-1.13811
4363	"Droylsden"	53.48005	-2.14543
4364	"Druimkinnerras"	57.42393	-4.55409
4365	"Drumahoe"	54.96667	-7.26667
4366	"Drumard"	54.48333	-7.71667
4367	"Drumaroad"	54.31667	-5.9
4368	"Drumbeg"	58.24144	-5.19903
4369	"Drumbeg"	54.53333	-5.98333
4370	"Drumblade"	57.45058	-2.689
4371	"Drumbo"	54.5151	-5.95528
4372	"Drumboy"	54.35	-7.76667
4373	"Drumburgh"	54.92842	-3.15016
4374	"Drumcard"	54.25	-7.7
4375	"Drumclog"	55.62441	-4.16187
4376	"Drumcree"	54.43333	-6.46667
4377	"Drumfearn"	57.17413	-5.84104
4378	"Drumfergue"	57.4	-2.85
4379	"Drumgask"	57.03333	-4.28333
4380	"Drumhirk"	54.6	-5.66667
4381	"Drumin"	57.35	-3.35
4382	"Drumintee"	54.08333	-6.43333
4383	"Drumlemble"	55.4156	-5.69412
4384	"Drumlithie"	56.91883	-2.3528
4385	"Drummelzier"	55.58333	-3.36667
4386	"Drummond"	54.45	-6.73333
4387	"Drummore"	54.69006	-4.89381
4388	"Drumnadrochit"	57.33438	-4.47989
4389	"Drumnasoo"	54.4	-6.46667
4390	"Drumoak"	57.07983	-2.34509
4391	"Drumpark"	55.1	-3.76667
4392	"Drumquin"	54.61667	-7.5
4393	"Drumshalloch"	57.23643	-2.38086
4394	"Drumshanbo-Glebe"	54.65	-6.86667
4395	"Drumsurn"	54.98333	-6.88333
4396	"Drumwhirn"	55.1	-3.96667
4397	"Dry Drayton"	52.24168	0.01807
4398	"Drybeck"	54.53194	-2.51621
4399	"Drybridge"	57.63333	-2.93333
4400	"Drybrook"	51.8555	-2.51681
4401	"Drylay"	55.96227	-3.24843
4402	"Drymen"	56.06582	-4.45273
4403	"Drynoch"	57.30235	-6.30679
4404	"Dryslwyn"	51.86409	-4.10258
4405	"Dubford"	57.20553	-2.10105
4406	"Dubton"	56.73628	-2.48675
4407	"Ducklington"	51.76763	-1.48418
4408	"Duddingston"	55.94252	-3.12933
4409	"Duddington"	52.59671	-0.54163
4410	"Duddo"	55.67685	-2.10222
4411	"Duddon"	54.26667	-3.23333
4412	"Duddon"	53.17737	-2.73059
4413	"Dudley"	52.5	-2.08333
4414	"Dudley Hill"	53.77482	-1.72543
4415	"Duffield"	52.98627	-1.48865
4416	"Duffryn"	51.64361	-3.67389
4417	"Duffryn"	51.4375	-3.30444
4418	"Duffryn"	51.55444	-2.99861
4419	"Duffstown"	54.81667	-5.76667
4420	"Dufftown"	57.43333	-3.13333
4421	"Duffus"	57.70105	-3.39394
4422	"Dufton"	54.61935	-2.48219
4423	"Duggleby"	54.09224	-0.65908
4424	"Duirinish"	57.31819	-5.67842
4425	"Duisky"	56.83333	-5.25
4426	"Dukinfield"	53.47497	-2.08809
4427	"Dulcote"	51.19992	-2.62612
4428	"Dull"	56.6188	-3.94523
4429	"Dullaghan"	54.53333	-7.51667
4430	"Dullatur"	55.96791	-4.01064
4431	"Dullingham"	52.19493	0.38366
4432	"Duloe"	50.38333	-4.48333
4433	"Dulsie"	57.43333	-3.78333
4434	"Dulverton"	51.04007	-3.55035
4435	"Dumbarton"	55.94433	-4.57061
4436	"Dumbleton"	52.02215	-1.97605
4437	"Dumfries"	55.06959	-3.61139
4438	"Dummer"	51.20906	-1.16571
4439	"Dunadry"	54.68333	-6.13333
4440	"Dunalastair"	56.70368	-4.10774
4441	"Dunan"	57.26667	-5.98333
4442	"Dunan"	56.66667	-4.48333
4443	"Dunans"	56.0723	-5.14994
4444	"Dunball"	51.163	-2.98658
4445	"Dunbar"	56.00062	-2.51418
4446	"Dunbeath"	58.24927	-3.43209
4447	"Dunblane"	56.18843	-3.96417
4448	"Dunbog"	56.34711	-3.16002
4449	"Dunchurch"	52.33757	-1.29136
4450	"Duncow"	55.13348	-3.6251
4451	"Duncton"	50.94661	-0.63468
4452	"Dundee"	56.5	-2.96667
4453	"Dundon"	51.08806	-2.74333
4454	"Dundonald"	55.56667	-4.58333
4455	"Dundonald"	54.59196	-5.79803
4456	"Dundonnell"	57.83882	-5.21176
4457	"Dundreggan"	57.1886	-4.77535
4458	"Dundrennan"	54.80888	-3.94676
4459	"Dundrod"	54.61667	-6.11667
4460	"Dundrum"	54.2575	-5.84455
4461	"Dundry"	51.40028	-2.6375
4462	"Dunecht"	57.1718	-2.40945
4463	"Dunfermline"	56.07156	-3.45887
4464	"Dunford Bridge"	53.51752	-1.76378
4465	"Dungannon"	54.50344	-6.76723
4466	"Dungiven"	54.93333	-6.91667
4467	"Dunglass"	55.93333	-2.36667
4468	"Dungormley"	54.21667	-6.58333
4469	"Dunham"	53.26667	-0.76667
4470	"Dunham on the Hill"	53.25	-2.8
4471	"Dunholme"	53.30067	-0.46541
4472	"Dunino"	56.28539	-2.7471
4473	"Dunipace"	56.027	-3.91471
4474	"Dunira"	56.38333	-4.03333
4475	"Dunkeld"	56.5655	-3.58559
4476	"Dunkeswell"	50.86301	-3.22289
4477	"Dunkirk"	51.29169	0.97929
4478	"Dunlop"	55.71198	-4.53622
4479	"Dunloy"	55.011	-6.41087
4480	"Dunlugas"	57.58333	-2.5
4481	"Dunmore"	56.08333	-3.76667
4482	"Dunmore"	54.7	-6.78333
4483	"Dunmore"	54.35	-5.9
4484	"Dunmore"	54.15	-5.88333
4485	"Dunmoyle"	54.51667	-7.06667
4486	"Dunmurry"	54.54987	-5.9963
4487	"Dunnamanagh"	54.86667	-7.3
4488	"Dunnet"	58.51667	-3.33333
4489	"Dunnichen"	56.6279	-2.80466
4490	"Dunning"	56.31201	-3.58638
4491	"Dunnington"	53.95	-0.25
4492	"Dunnottar"	56.9421	-2.2074
4493	"Dunollie"	56.42751	-5.48382
4494	"Dunoon"	55.94698	-4.92303
4495	"Dunragit"	54.87883	-4.88553
4496	"Duns"	55.77704	-2.34575
4497	"Duns Tew"	51.95236	-1.33604
4498	"Dunsby"	52.82782	-0.36006
4499	"Dunscore"	55.14005	-3.77896
4500	"Dunseverick"	55.23333	-6.45
4501	"Dunsfold"	51.11705	-0.56202
4502	"Dunsford"	50.68994	-3.68194
4503	"Dunstable"	51.886	-0.52099
4504	"Dunstall"	52.76667	-1.73333
4505	"Dunster"	51.18238	-3.44608
4506	"Dunston"	54.95	-1.65
4507	"Dunston"	53.15	-0.4
4508	"Dunston"	52.75	-2.1
4509	"Dunsville"	53.56278	-1.02353
4510	"Dunswell"	53.80106	-0.37139
4511	"Dunsyre"	55.71776	-3.47804
4512	"Dunterton"	50.59125	-4.29457
4513	"Duntocher"	55.92437	-4.41545
4514	"Dunure"	55.40503	-4.75995
4515	"Dunvant"	51.62535	-4.03458
4516	"Dunvegan"	57.43504	-6.57923
4517	"Dunwich"	52.27735	1.63198
4518	"Dunwish"	54.61667	-7.36667
4519	"Durham"	54.77676	-1.57566
4520	"Durisdeer"	55.31491	-3.74424
4521	"Durleigh"	51.11861	-3.03944
4522	"Durley"	50.94312	-1.26411
4523	"Durness"	58.56829	-4.74632
4524	"Durnford"	51.13333	-1.81667
4525	"Durrington"	50.83592	-0.41242
4526	"Durrington"	51.19871	-1.77185
4527	"Dursley"	51.68139	-2.35333
4528	"Durston"	51.04791	-3.0061
4529	"Durweston"	50.87744	-2.20164
4530	"Duthil"	57.29647	-3.76926
4531	"Duxford"	52.09393	0.15917
4532	"Dyan"	54.4	-6.83333
4533	"Dyce"	57.20522	-2.17676
4534	"Dyffryn"	52.78333	-4.1
4535	"Dyffryn-castell"	52.41667	-3.8
4536	"Dyke"	57.6	-3.68333
4537	"Dykehead"	55.81807	-3.80419
4538	"Dylife"	52.53232	-3.67926
4539	"Dymchurch"	51.02544	0.99392
4540	"Dymock"	51.97878	-2.43967
4541	"Dyrham"	51.47901	-2.37967
4542	"Dysart"	56.13006	-3.11808
4543	"Dyserth"	53.30032	-3.41262
4544	"Eabost"	57.35	-6.45
4545	"Eagle"	53.19471	-0.68864
4546	"Eaglescliffe"	54.52521	-1.35043
4547	"Eaglesfield"	55.05	-3.2
4548	"Eaglesham"	55.74119	-4.27459
4549	"Eakring"	53.15361	-0.99734
4550	"Ealing"	51.51216	-0.30204
4551	"Earby"	53.91546	-2.14285
4552	"Eardington"	52.5141	-2.41211
4553	"Eardisland"	52.22255	-2.85203
4554	"Eardisley"	52.14045	-3.00843
4555	"Eardiston"	52.81667	-2.93333
4556	"Earith"	52.35422	0.03056
4557	"Earl Shilton"	52.57682	-1.31536
4558	"Earl Soham"	52.22028	1.26575
4559	"Earl Sterndale"	53.2	-1.86667
4560	"Earle"	55.52971	-2.02183
4561	"Earlestown"	53.45247	-2.63957
4562	"Earley"	51.44085	-0.92384
4563	"Earlham"	52.62879	1.24835
4564	"Earlish"	57.56636	-6.36526
4565	"Earls Barton"	52.26627	-0.75248
4566	"Earls Colne"	51.92744	0.70107
4567	"Earls Croome"	52.06667	-2.2
4568	"Earlsferry"	56.18956	-2.83353
4569	"Earlsfield"	51.4439	-0.1854
4570	"Earlston"	55.63856	-2.67495
4571	"Earlswood"	51.21667	-0.16667
4572	"Earnley"	50.77305	-0.82998
4573	"Earsdon"	55.04597	-1.49903
4574	"Earsham"	52.45164	1.41857
4575	"Earswick"	54.00727	-1.05482
4576	"Eartham"	50.87694	-0.66725
4577	"Easby"	54.3988	-1.71301
4578	"Easington"	54.78528	-1.35917
4579	"Easington"	54.55345	-0.85058
4580	"Easington"	53.65359	0.11501
4581	"Easington Colliery"	54.78792	-1.32819
4582	"Easington Lane"	54.80576	-1.43477
4583	"Easingwold"	54.1191	-1.19225
4584	"Eassie and Nevay"	56.58333	-3.08333
4585	"East Aberthaw"	51.39102	-3.38831
4586	"East Allington"	50.32409	-3.72831
4587	"East Anstey"	51.02333	-3.61528
4588	"East Ardsley"	53.7217	-1.54461
